quarter,parent1_name,parent1_code,parent2_name,parent2_code,category_name,category_code,quarterly_avg_click_ratio,quarterly_max_click_ratio,sales_group,sales_amount
Q2,패션잡화,50000001,여성가방,50000176,가방소품,50001468,83.66720333333333,90.87333,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,가방소품,50001468,64.43288,70.92055,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,가방소품,50001468,49.42101666666667,50.61511,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,메신저백,50017400,79.9431,91.41018,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,메신저백,50017400,76.05390333333334,100.0,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,메신저백,50017400,51.137843333333336,62.66088,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,메신저백,50017400,66.87185,79.88248,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,백팩,50000644,92.51960333333334,100.0,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,백팩,50000644,79.12035333333334,84.88666,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,백팩,50000644,55.23658,62.64813,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,백팩,50000644,39.45210333333333,45.00724,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,숄더백,50000639,94.85607666666664,100.0,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,숄더백,50000639,86.36572333333334,89.12,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,숄더백,50000639,71.14875666666666,73.74568,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,숄더백,50000639,58.20115666666667,64.4979,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,에코백,50015340,65.56127333333333,78.18889,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,에코백,50015340,98.98939333333334,100.0,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,에코백,50015340,81.64721333333334,99.59515,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,에코백,50015340,40.74638,51.29901,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,크로스백,50000641,96.61901666666668,100.0,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,크로스백,50000641,88.49483333333335,94.06787,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,크로스백,50000641,65.52742666666667,69.7354,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,크로스백,50000641,53.29779666666667,58.35697,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,클러치백,50000642,97.46660666666666,100.0,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,클러치백,50000642,87.28745333333335,90.1757,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,클러치백,50000642,72.18587333333333,79.21312,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,클러치백,50000642,53.25810333333334,58.84796,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,토트백,50000640,94.78429666666666,100.0,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,토트백,50000640,89.06495666666666,91.1253,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,토트백,50000640,68.52755,74.9549,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,토트백,50000640,53.66843666666667,56.48796,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,파우치,50000643,94.47379333333332,100.0,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,파우치,50000643,82.83258666666667,88.49598,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,파우치,50000643,69.39625333333333,80.95847,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,파우치,50000643,49.00928666666667,50.88802,가방,608718
Q1,패션잡화,50000001,여성가방,50000176,힙색/슬링백,50000645,74.13027,84.44401,가방,646754
Q2,패션잡화,50000001,여성가방,50000176,힙색/슬링백,50000645,95.29309,100.0,가방,598649
Q3,패션잡화,50000001,여성가방,50000176,힙색/슬링백,50000645,80.10276666666667,86.67987,가방,587789
Q4,패션잡화,50000001,여성가방,50000176,힙색/슬링백,50000645,45.03133,58.60919,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,기내용 캐리어,50007808,94.33300333333334,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,기내용 캐리어,50007808,87.40038666666668,95.80691,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,기내용 캐리어,50007808,72.78331,91.19005,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,기내용 캐리어,50007808,46.54476666666667,51.84322,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,네임태그,50000659,77.25329333333333,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,네임태그,50000659,36.68260333333333,42.83529,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,네임태그,50000659,31.80487666666667,34.56452,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,네임태그,50000659,23.476470000000003,26.35002,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,보스턴가방,50000653,83.10873,87.77008,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,보스턴가방,50000653,92.88936666666666,100.0,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,보스턴가방,50000653,68.25344333333334,91.09317,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,보스턴가방,50000653,41.56137,46.42439,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,복대,50000654,88.734,91.0303,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,복대,50000654,85.87878333333333,100.0,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,복대,50000654,67.73737,73.19191,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,복대,50000654,43.326593333333335,53.97979,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,슈트케이스,50000656,80.96935,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,슈트케이스,50000656,86.87732,96.81634,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,슈트케이스,50000656,67.99714333333334,72.5588,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,슈트케이스,50000656,54.23299,61.34473,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,여권지갑/케이스,50000657,91.00920666666669,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,여권지갑/케이스,50000657,67.81424333333334,71.43103,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,여권지갑/케이스,50000657,63.83810333333333,66.87499,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,여권지갑/케이스,50000657,43.90609,46.14731,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,여행소품케이스,50000658,93.16450333333334,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,여행소품케이스,50000658,76.10909333333332,81.28728,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,여행소품케이스,50000658,77.40549333333333,99.79328,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,여행소품케이스,50000658,46.82835333333333,52.25837,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,이민/유학용 가방,50000655,72.09994666666667,74.70673,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,이민/유학용 가방,50000655,72.11112,100.0,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,이민/유학용 가방,50000655,43.52399666666667,53.4633,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,이민/유학용 가방,50000655,31.601676666666663,36.3814,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,잠금벨트/자물쇠,50000660,91.48495666666668,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,잠금벨트/자물쇠,50000660,74.49023,83.86044,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,잠금벨트/자물쇠,50000660,70.18032666666666,78.86693,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,잠금벨트/자물쇠,50000660,46.91391333333333,50.24947,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,중대형 캐리어,50007948,88.12538,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,중대형 캐리어,50007948,60.26873333333333,69.51437,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,중대형 캐리어,50007948,46.76277666666667,58.4546,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,중대형 캐리어,50007948,33.29915666666667,35.07918,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,캐리어소품,50005464,97.28478,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,캐리어소품,50005464,73.78543,75.5033,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,캐리어소품,50005464,61.365363333333335,74.49772,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,캐리어소품,50005464,43.618586666666666,49.94951,가방,608718
Q1,패션잡화,50000001,여행용가방/소품,50000178,캐리어커버,50006908,90.85497666666669,100.0,가방,646754
Q2,패션잡화,50000001,여행용가방/소품,50000178,캐리어커버,50006908,65.90936,70.00217,가방,598649
Q3,패션잡화,50000001,여행용가방/소품,50000178,캐리어커버,50006908,58.627206666666666,65.60017,가방,587789
Q4,패션잡화,50000001,여행용가방/소품,50000178,캐리어커버,50006908,42.56903333333333,44.28478,가방,608718
Q1,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,89.99768,100.0,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,69.31169,70.31641,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,68.87751,75.53214,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,게임기/타이틀,50000088,PC게임,50001735,51.61273666666667,62.24086,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,94.34389666666668,100.0,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,65.94361333333333,73.38309,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,51.60869333333333,56.17843,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,게임기/타이틀,50000088,가정용게임기,50001733,56.58292,61.39072,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,87.57423,88.73534,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,77.74285666666667,100.0,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,68.57965333333334,87.15072,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임기주변기기,50001199,46.91830333333333,52.65062,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,91.33555,100.0,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,72.58148,76.47508,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,62.83974333333333,71.77923,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,게임기/타이틀,50000088,게임타이틀,50001736,52.165866666666666,56.38242,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,76.21677666666666,90.67707,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,69.77254666666666,81.36967,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,67.94122,100.0,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,게임기/타이틀,50000088,휴대용게임기,50001734,48.40025666666667,50.93864,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,계절가전,50000212,가습기,50001425,56.67744666666667,100.0,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,계절가전,50000212,가습기,50001425,6.164253333333334,9.1783,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,계절가전,50000212,가습기,50001425,4.193196666666666,5.82686,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,계절가전,50000212,가습기,50001425,23.51082,29.87302,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,87.44900333333334,100.0,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,78.31566666666667,95.87354,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,47.70892,62.43074,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,계절가전,50000212,공기정화기,50001426,37.85345333333333,39.01801,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,55.05061333333333,83.18436,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,23.226866666666663,25.49708,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,23.98869666666667,29.89084,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,계절가전,50000212,냉/온수매트,50009120,79.769,100.0,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,56.62141333333333,61.73988,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,70.42613,77.01172,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,66.92721999999999,100.0,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,계절가전,50000212,냉온풍기,50001851,47.06284,60.76222,가전·전자·통신기기,5890528
Q1,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,4.552626666666667,8.14742,가전·전자·통신기기,5465235
Q2,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,48.43958666666666,73.28851,가전·전자·통신기기,5487916
Q3,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,42.37880333333333,100.0,가전·전자·통신기기,6178631
Q4,디지털/가전,50000003,계절가전,50000212,냉풍기,50001419,1.03446,1.26463,가전·전자·통신기기,5890528
